VARIABLE	YEAR	MONTH	DAY	NBR STA.	RMSE	IBERVILLE	FARNHAM	MARIEVILLE	SABREVOIS	STE MADELEINE	ST HYACINTHE 2	STE MARTINE	FLEURY	ST NAZAIRE	PHILIPSBURG	ST GUILLAUME	GRANBY	ST BERNARD DE LACOLLE	DRUMMONDVILLE	PIERREVILLE
Max Temp (deg C)	2012	1	21	4	0.86	-11.1		-11.0	-11.0	-12.0	-12.2									
Max Temp (deg C)	2012	1	22	4	0.92	-1.7		-2.0		-1.5		-1.0		-3.0						
Max Temp (deg C)	2012	1	23	4	0.86	5.8	7.0	6.0	5.0		5.6									
Max Temp (deg C)	2012	1	24	4	0.86	4.0	4.0	4.0	4.0		3.5									
Max Temp (deg C)	2012	1	27	4	0.92	2.4		2.0		2.5		3.0		2.0						
Max Temp (deg C)	2012	1	28	4	0.91	2.7	3.5		2.0	2.5	3.1									
Max Temp (deg C)	2012	1	31	4	1.12	-2.6				-4.0	-3.2		-4.5	-1.0						
Max Temp (deg C)	2012	2	1	4	1.05	-2.3				-4.5	-4.2	0.7	-5.0							
Max Temp (deg C)	2012	2	3	4	0.91	-3.0	-3.4		-2.5	-3.5	-3.6									
Max Temp (deg C)	2012	2	4	4	0.93	-5.3			-5.0	-3.0	-7.1			-7.0						
Max Temp (deg C)	2012	2	7	4	0.91	-4.0			-4.0	-3.5	-4.2	-4.5								
Max Temp (deg C)	2012	2	8	4	0.86	-1.1	-1.5	-1.0	-1.0		-2.0									
Max Temp (deg C)	2012	2	11	4	0.95	-11.4		-12.0		-10.5	-11.7			-11.0						
Max Temp (deg C)	2012	2	12	4	0.86	-7.9	-7.8	-8.0	-8.0		-8.2									
Max Temp (deg C)	2012	2	13	4	0.86	-3.9	-4.0	-4.0	-3.0		-6.2									
Max Temp (deg C)	2012	2	14	4	0.86	2.9	3.0	3.0	2.5		3.1									
Max Temp (deg C)	2012	2	16	4	0.86	5.2		6.0	4.0		4.8			5.0						
Max Temp (deg C)	2012	2	18	4	1.01	2.7	2.5			2.5	2.5			1.0						
Max Temp (deg C)	2012	2	19	4	0.91	-1.1	-1.2		-1.5	-0.5	-1.1									
Max Temp (deg C)	2012	2	20	4	0.91	-2.1	-2.2		-2.0	-2.5	-2.5									
Max Temp (deg C)	2012	2	21	4	0.86	3.5	5.0	4.0	2.5		3.0									
Max Temp (deg C)	2012	2	24	4	0.86	2.0	3.0	2.0	1.5		2.1									
Max Temp (deg C)	2012	2	25	4	0.86	-1.2	-1.0	-2.0	-1.5		1.0									
Max Temp (deg C)	2012	2	26	4	0.86	-7.3		-8.0	-7.0	-7.0	-6.6									
Max Temp (deg C)	2012	2	28	4	0.92	-3.2		-3.0			-4.2	-4.0	-3.5							
Max Temp (deg C)	2012	2	29	4	0.86	-2.9	-1.8	-3.0	-3.5		-3.0									
Max Temp (deg C)	2012	3	1	4	0.86	-2.4	-2.5	-3.0	-1.5		-3.0									
Max Temp (deg C)	2012	3	2	4	0.86	3.1	3.0	4.0	2.0		2.6									
Max Temp (deg C)	2012	3	3	4	0.91	7.2	7.0		8.0	6.0	6.2									
Max Temp (deg C)	2012	3	4	4	1.03	-2.7				-2.0	-2.0	-4.7		-3.0						
Max Temp (deg C)	2012	3	12	4	0.86	13.1	13.0	13.0	14.0		11.5									
Max Temp (deg C)	2012	3	14	4	0.86	3.4	4.0	3.0	4.0		2.5									
Max Temp (deg C)	2012	3	16	4	0.95	6.7		7.0		4.0	6.7			6.0						
Max Temp (deg C)	2012	3	17	4	0.95	11.2		11.5		10.5	10.2			10.5						
Max Temp (deg C)	2012	3	19	4	0.92	21.3	22.8	22.0		17.5	20.0									
Max Temp (deg C)	2012	3	20	4	0.86	23.6	23.5	24.0	23.5		23.2									
Max Temp (deg C)	2012	3	21	4	0.86	25.5	25.1	25.5	26.0		25.4									
Max Temp (deg C)	2012	3	24	4	0.86	6.3	7.5	6.0	6.0		6.7									
Max Temp (deg C)	2012	3	26	4	0.86	2.2	1.1	2.0	2.5		2.0									
Max Temp (deg C)	2012	3	28	4	0.86	5.9	8.0	6.5	5.0		4.7									
Max Temp (deg C)	2012	3	29	4	0.92	3.9	3.0	4.0		4.0	3.5									
Max Temp (deg C)	2012	3	31	4	0.86	8.2	8.0	8.0	8.5		8.0									
Max Temp (deg C)	2012	4	1	4	0.92	7.1	7.0	7.0		7.0	7.2									
Max Temp (deg C)	2012	4	7	4	0.92	9.0	8.5	9.0		9.0	9.0									
Max Temp (deg C)	2012	4	9	4	0.92	8.8	8.0	9.0		9.0	8.2									
Max Temp (deg C)	2012	4	11	4	1.01	10.7	10.2			11.0	10.6			11.0						
Max Temp (deg C)	2012	4	14	4	0.92	18.0	18.0	18.0		18.5	17.6									
Max Temp (deg C)	2012	4	15	4	0.92	22.0	22.1	22.0		22.0	22.1									
Max Temp (deg C)	2012	4	18	4	0.92	11.9	11.5	12.0		12.0	11.1									
Max Temp (deg C)	2012	4	19	4	0.92	21.3	22.0	21.0		22.0	21.0									
Max Temp (deg C)	2012	4	20	4	0.92	10.8	10.8	11.0		10.5	10.0									
Max Temp (deg C)	2012	4	21	4	0.92	6.2	6.2	6.0		6.0	6.4									
Max Temp (deg C)	2012	4	26	4	1.03	12.6				13.5	12.5	12.0		12.5						
Max Temp (deg C)	2012	4	27	4	0.92	4.3	4.2	4.0		4.5	4.5									
Max Temp (deg C)	2012	4	28	4	1.01	8.0	7.0			8.5	8.1			8.0						
Max Temp (deg C)	2012	5	1	4	0.86	10.9	10.9	11.0	11.0		10.5									
Max Temp (deg C)	2012	5	5	4	0.92	15.1	14.6	15.0		16.0	15.0									
Max Temp (deg C)	2012	5	6	4	0.86	17.0	17.0	17.0	17.0		17.0									
Max Temp (deg C)	2012	5	8	4	0.91	14.9	14.8		15.0	15.0	14.8									
Max Temp (deg C)	2012	5	11	4	0.86	17.9	17.5	18.0	18.0		18.0									
Max Temp (deg C)	2012	5	13	4	0.86	20.7	20.4	21.0	21.0		19.6									
Max Temp (deg C)	2012	5	14	4	0.86	24.2	23.9	24.5	24.0		24.5									
Max Temp (deg C)	2012	5	16	4	0.86	23.7	24.8	23.0	24.0		24.5									
Max Temp (deg C)	2012	5	19	4	1.01	26.9	26.5			27.5	27.0			26.5						
Max Temp (deg C)	2012	5	25	4	0.86	27.5		27.0	28.0		28.0			28.0						
Max Temp (deg C)	2012	5	26	4	0.86	25.0		25.0	25.5	25.0	24.5									
Max Temp (deg C)	2012	5	27	4	0.92	22.3	22.6	22.0		23.0	22.5									
Max Temp (deg C)	2012	5	30	4	0.92	24.1	24.2	24.0		24.5	24.0									
Max Temp (deg C)	2012	6	5	4	0.86	22.5	22.2	22.5	23.0		22.1									
Max Temp (deg C)	2012	6	7	4	0.86	23.4	23.2	24.0	23.0		23.0									
Max Temp (deg C)	2012	6	8	4	0.86	21.4	21.0	21.5	21.5		21.1									
Max Temp (deg C)	2012	6	11	4	0.86	30.4		30.5	30.5	32.0	30.2									
Max Temp (deg C)	2012	6	12	4	0.86	25.9	26.5	26.0	25.0		27.5									
Max Temp (deg C)	2012	6	13	4	0.86	22.9	22.9	23.0	23.0		23.0									
Max Temp (deg C)	2012	6	14	4	0.86	23.6	23.0	24.0	23.5		23.5									
Max Temp (deg C)	2012	6	15	4	0.91	25.6	27.0		25.0	26.5	25.5									
Max Temp (deg C)	2012	6	16	4	0.86	27.5	28.0	28.0	27.0		27.5									
Max Temp (deg C)	2012	6	17	4	0.86	28.1	28.0	28.5	27.5		29.0									
Max Temp (deg C)	2012	6	18	4	0.86	26.5	26.0	26.5	26.5		27.0									
Max Temp (deg C)	2012	6	20	4	0.86	32.7	32.8	33.0	33.0		32.1									
Max Temp (deg C)	2012	6	21	4	0.86	34.1		34.0	34.4	35.0	33.9									
Max Temp (deg C)	2012	6	22	4	0.86	29.3	29.0	29.5	29.5		29.0									
Max Temp (deg C)	2012	6	23	4	0.92	27.0	27.0	27.0		28.0	26.5									
Max Temp (deg C)	2012	6	30	4	0.95	29.8		30.0		29.5	29.6			30.0						
Max Temp (deg C)	2012	7	1	4	1.01	26.5	27.0			26.0	26.5			25.0						
Max Temp (deg C)	2012	7	2	4	0.86	27.7	27.0	28.0	28.5		26.2									
Max Temp (deg C)	2012	7	3	4	0.86	27.3	26.4	27.5	28.0		26.5									
Max Temp (deg C)	2012	7	4	4	0.92	27.7	27.8	28.0		27.0	27.5									
Max Temp (deg C)	2012	7	5	4	0.86	26.0	25.5	26.0	26.0		26.6									
Max Temp (deg C)	2012	7	6	4	0.92	29.7	28.7	30.0		30.5	29.7									
Max Temp (deg C)	2012	7	7	4	0.91	29.3	29.0		29.5	29.5	29.5									
Max Temp (deg C)	2012	7	8	4	1.01	25.1	25.0			25.5	25.0			25.0						
Max Temp (deg C)	2012	7	9	4	0.86	24.7	24.0	24.5	25.5		24.5									
Max Temp (deg C)	2012	7	10	4	0.86	27.3	27.0	27.5	27.5		27.1									
Max Temp (deg C)	2012	7	12	4	0.86	30.8	30.0	31.0	31.0		30.6									
Max Temp (deg C)	2012	7	13	4	0.86	32.3	32.0	32.5	32.5		32.4									
Max Temp (deg C)	2012	7	14	4	0.92	33.6	33.5	33.5		34.5	34.3									
Max Temp (deg C)	2012	7	15	4	0.86	31.8	31.0	32.5	31.0		32.2									
Max Temp (deg C)	2012	7	16	4	0.92	28.7	29.0	28.5		30.0	28.7									
Max Temp (deg C)	2012	7	18	4	0.86	24.3	24.5	24.0	25.0		24.2									
Max Temp (deg C)	2012	7	19	4	0.92	23.4	23.2	23.5		23.5	23.5									
Max Temp (deg C)	2012	7	20	4	0.86	24.6	24.2	24.5	25.0		24.5									
Max Temp (deg C)	2012	7	21	4	0.92	27.5	28.5	27.0		28.5	28.0									
Max Temp (deg C)	2012	7	22	4	0.86	30.1	30.0	30.0	30.5		30.0									
Max Temp (deg C)	2012	7	23	4	0.86	30.9	31.5	31.0	31.0		31.0									
Max Temp (deg C)	2012	7	24	4	0.92	24.9	25.4	25.0		24.0	25.2									
Max Temp (deg C)	2012	7	25	4	0.86	24.8	25.0	24.5	25.0		25.2									
Max Temp (deg C)	2012	7	26	4	0.94	22.0	21.0	22.0			22.5			23.0						
Max Temp (deg C)	2012	7	27	4	0.86	26.2	25.6	26.0	27.0		25.9									
Max Temp (deg C)	2012	7	28	4	0.86	26.7	27.0	26.5	27.0		26.9									
Max Temp (deg C)	2012	7	30	4	0.86	29.7	29.5	30.0	29.5		30.0									
Max Temp (deg C)	2012	8	3	4	0.86	29.1	29.0	29.0	29.5		29.4									
Max Temp (deg C)	2012	8	4	4	0.86	33.1	33.5	34.0	32.5		32.5									
Max Temp (deg C)	2012	8	5	4	0.86	30.4	32.0	30.5	29.5		31.8									
Max Temp (deg C)	2012	8	6	4	0.86	23.4	24.2	23.0	24.0		23.5									
Max Temp (deg C)	2012	8	7	4	0.86	28.1	28.5	28.5	27.5		28.6									
Max Temp (deg C)	2012	8	8	4	0.86	29.0	29.0	29.0	29.5		28.4									
Max Temp (deg C)	2012	8	9	4	0.86	26.4	27.2	26.0	27.5		25.4									
Max Temp (deg C)	2012	8	10	4	0.86	25.2	26.5	25.0	25.5		25.0									
Max Temp (deg C)	2012	8	11	4	0.86	29.1	29.5	29.0	29.5		29.0									
Max Temp (deg C)	2012	8	12	4	0.86	27.0		27.0	27.0	27.5	27.2									
Max Temp (deg C)	2012	8	13	4	0.86	26.3	26.0	26.0	27.0		26.1									
Max Temp (deg C)	2012	8	14	4	0.86	26.9	26.5	27.0	27.0		26.8									
Max Temp (deg C)	2012	8	18	4	0.91	23.1	22.8		23.5	23.0	22.7									
Max Temp (deg C)	2012	8	19	4	0.91	24.2	24.2		24.0	25.5	24.2									
Max Temp (deg C)	2012	8	20	4	0.91	26.2	26.2		26.0	26.5	26.5									
Max Temp (deg C)	2012	8	21	4	0.91	24.8	25.0		25.0	24.5	24.7									
Max Temp (deg C)	2012	8	25	4	0.91	31.5	31.5		31.5	32.0	31.6									
Max Temp (deg C)	2012	8	26	4	0.86	30.7	31.0	31.0	30.5		31.0									
Max Temp (deg C)	2012	8	27	4	0.94	28.0	28.2	28.0			28.2			28.0						
Max Temp (deg C)	2012	8	28	4	0.92	23.9	24.0	24.0		23.5	23.6									
Max Temp (deg C)	2012	8	31	4	0.92	24.9	24.0	25.0		26.0	25.1									
Max Temp (deg C)	2012	9	1	4	0.86	24.3		24.0	25.0	24.0	24.0									
Max Temp (deg C)	2012	9	2	4	0.86	25.9	26.0	26.0	26.5		25.0									
Max Temp (deg C)	2012	9	3	4	0.92	28.0	28.2	28.0		28.5	27.9									
Max Temp (deg C)	2012	9	4	4	0.92	25.7	25.0	26.0		26.0	25.2									
Max Temp (deg C)	2012	9	5	4	0.92	27.0	26.8	27.0		28.0	27.0									
Max Temp (deg C)	2012	9	6	4	0.93	28.8	28.0	29.0		29.5				28.5						
Max Temp (deg C)	2012	9	7	4	0.92	26.0	27.0	26.0		26.5	24.9									
Max Temp (deg C)	2012	9	8	4	0.92	27.4	27.4	27.0		28.5	28.3									
Max Temp (deg C)	2012	9	14	4	0.86	27.9	28.0	28.5	27.0		28.5									
Max Temp (deg C)	2012	9	18	4	0.86	22.2	22.0	22.0	23.0		21.4									
Max Temp (deg C)	2012	9	20	4	0.86	19.6	19.0	20.0	19.5		19.3									
Max Temp (deg C)	2012	9	23	4	0.86	16.7	17.0	16.0	18.0		16.0									
Max Temp (deg C)	2012	9	24	4	0.86	17.2	16.8	17.0	18.0		16.8									
Max Temp (deg C)	2012	9	26	4	0.86	20.0	20.0	20.0	20.0		20.1									
Max Temp (deg C)	2012	9	27	4	0.86	15.4	15.6	16.0	15.0		14.5									
Max Temp (deg C)	2012	9	28	4	0.86	17.7	18.0	18.0	17.0		18.3									
Max Temp (deg C)	2012	9	29	4	0.86	12.8	13.0	12.5	13.0		13.0									
Max Temp (deg C)	2012	9	30	4	0.86	12.5	13.0	12.0	13.0		12.5									
Max Temp (deg C)	2012	10	7	4	0.86	11.5	12.0	11.0	12.0		11.5									
Max Temp (deg C)	2012	10	11	4	0.86	11.4	12.0	11.0	12.0		10.8									
Max Temp (deg C)	2012	10	12	4	0.86	7.8		8.0	8.0	7.0	7.0									
Max Temp (deg C)	2012	10	13	4	0.86	11.2	11.0	11.0	12.0		10.0									
Max Temp (deg C)	2012	10	16	4	0.86	9.8	8.7	10.0	10.0		9.5									
Max Temp (deg C)	2012	10	21	4	0.86	12.1	12.0	12.0	12.0		12.5									
Max Temp (deg C)	2012	10	22	4	0.86	14.8	15.0	15.0	14.5		14.9									
Max Temp (deg C)	2012	10	23	4	0.86	12.6	12.2	13.0	12.5		12.0									
Max Temp (deg C)	2012	10	24	4	0.86	12.2	13.0	12.5	12.0		11.0									
Max Temp (deg C)	2012	10	25	4	0.86	17.7	19.0	18.0	18.0		15.5									
Max Temp (deg C)	2012	10	27	4	0.86	17.8	19.0	18.0	18.0		16.5									
Max Temp (deg C)	2012	10	28	4	0.86	14.3	16.0	14.0	14.0		14.9									
Max Temp (deg C)	2012	10	29	4	0.86	17.1	18.0	17.0	17.0		17.0									
Max Temp (deg C)	2012	11	3	4	0.86	5.7	5.0	5.5	6.0		5.7									
Max Temp (deg C)	2012	11	6	4	0.86	3.3	2.0	3.0	4.0		2.7									
Max Temp (deg C)	2012	11	9	4	0.86	5.4	4.5	5.5	5.0		6.0									
Max Temp (deg C)	2012	11	10	4	0.86	4.9	5.0	5.0	5.0		4.0									
Max Temp (deg C)	2012	11	11	4	0.86	13.3	14.4	14.5	14.0		8.1									
Max Temp (deg C)	2012	11	12	4	0.86	19.1	20.3	19.0	19.0		19.0									
Max Temp (deg C)	2012	11	19	4	0.92	6.9	8.0	7.0		6.0	4.8									
Max Temp (deg C)	2012	11	22	4	0.86	11.4	12.2	11.5	11.0		11.1									
Max Temp (deg C)	2012	11	27	4	0.86	1.2	1.5	1.5	1.0		0.0									
Max Temp (deg C)	2012	11	28	4	0.86	2.5	2.2	2.5	2.0		3.0									
Max Temp (deg C)	2012	11	29	4	0.86	-0.4	-0.5	0.0	-1.0		-1.0									
Max Temp (deg C)	2012	11	30	4	1.01	-9.3				-9.0	-10.0			-9.5	-9.0					
Max Temp (deg C)	2012	12	1	4	0.86	6.0	7.0	6.0	6.0		5.0									
Max Temp (deg C)	2012	12	3	4	0.91	5.9	5.0		6.0	5.5	6.3									
Max Temp (deg C)	2012	12	6	4	0.86	1.7	1.0	2.0	1.5		1.0									
Max Temp (deg C)	2012	12	7	4	0.86	4.0	3.2	4.0	4.0		4.1									
Max Temp (deg C)	2012	12	9	4	0.86	1.7	1.8	1.5	2.0		1.1									
Max Temp (deg C)	2012	12	10	4	0.86	6.7	7.5	7.0	6.5	4.5										
Max Temp (deg C)	2012	12	14	4	0.86	3.1	3.0	3.0	3.0		3.0									
Max Temp (deg C)	2012	12	15	4	0.86	-7.3	-7.0	-7.5	-7.0	-8.5										
Max Temp (deg C)	2012	12	18	4	0.86	1.9	3.0	1.5	2.0		1.6									
Max Temp (deg C)	2012	12	19	4	0.86	1.2	1.0	1.0	1.0		1.5									
Max Temp (deg C)	2012	12	20	4	0.86	2.2	3.2	2.0	2.0		2.1									
Max Temp (deg C)	2012	12	22	4	0.93	-1.8	-2.5		-2.0		-1.7			-1.5						
Max Temp (deg C)	2012	12	23	4	0.86	-6.0	-6.0	-6.0	-6.0	-6.5										
Max Temp (deg C)	2012	12	24	4	0.86	-6.3	-7.0	-7.0	-5.5		-6.5									
Max Temp (deg C)	2012	12	26	4	0.86	-6.3	-6.0	-6.0	-7.0		-6.5									
Max Temp (deg C)	2012	12	28	4	0.91	-4.4	-4.5		-5.0	-4.5	-4.0									
Max Temp (deg C)	2012	12	29	4	0.93	-6.9	-6.0	-7.0		-8.5				-7.0						
Max Temp (deg C)	2013	1	3	4	0.91	-6.5			-6.0		-7.5		-9.2					-4.5		
Max Temp (deg C)	2013	1	5	4	0.86	-3.8		-3.0	-4.0		-6.2		-5.5							
Max Temp (deg C)	2013	1	7	4	0.86	-2.1	-1.6	-1.5	-3.0		-2.7									
Max Temp (deg C)	2013	1	11	4	0.87	3.9		4.0	4.0	3.0				3.0						
Max Temp (deg C)	2013	1	14	4	0.86	6.2	7.5	6.0	6.0		6.0									
Max Temp (deg C)	2013	1	15	4	0.86	-0.2	-1.0	0.0	0.0		-1.2									
Max Temp (deg C)	2013	1	16	4	0.86	0.7	0.5	1.0	0.0		1.0									
Max Temp (deg C)	2013	1	17	4	0.91	-4.4		-4.0		-5.0	-4.0	-7.0								
Max Temp (deg C)	2013	1	18	4	0.93	-4.0			-4.0	-4.5	-4.0			-6.5						
Max Temp (deg C)	2013	1	20	4	0.93	4.8			4.0	5.0	5.5			6.0						
Max Temp (deg C)	2013	1	21	4	0.86	-13.6	-14.0	-13.5	-14.0		-14.2									
Max Temp (deg C)	2013	1	22	4	1.01	-14.8	-15.0			-15.0	-15.5			-16.5						
Max Temp (deg C)	2013	1	27	4	0.91	-10.2	-10.8		-10.5	-10.5	-10.0									
Max Temp (deg C)	2013	1	30	4	0.86	12.8	14.2	13.0	12.5		12.2									
Max Temp (deg C)	2013	1	31	4	0.85	5.6		5.0	6.0		6.5	5.0								
Max Temp (deg C)	2013	2	1	4	0.86	-10.9	-11.0	-11.0	-11.0	-11.5										
Max Temp (deg C)	2013	2	2	4	0.86	-10.2		-10.0	-10.0	-11.5	-12.0									
Max Temp (deg C)	2013	2	3	4	0.86	-7.8		-8.0	-8.0	-7.5	-8.0									
Max Temp (deg C)	2013	2	4	4	0.86	-6.9		-7.0	-7.0	-7.0	-7.0									
Max Temp (deg C)	2013	2	5	4	0.86	-6.4	-6.5	-6.0	-6.5	-9.0										
Max Temp (deg C)	2013	2	6	4	0.86	-4.9		-5.0	-5.0	-5.5	-5.2									
Max Temp (deg C)	2013	2	7	4	0.86	-13.8	-12.2	-14.0	-14.0		-15.0									
Max Temp (deg C)	2013	2	8	4	0.86	-8.2		-8.0	-8.0		-10.0			-9.5						
Max Temp (deg C)	2013	2	9	4	0.93	-8.3			-9.0	-7.5	-8.0			-9.5						
Max Temp (deg C)	2013	2	10	4	0.93	-3.4			-1.0	-4.5	-7.2			-4.0						
Max Temp (deg C)	2013	2	11	4	0.93	3.1			3.0	2.5	3.0			3.0						
Max Temp (deg C)	2013	2	12	4	0.93	3.8			4.0	3.5	3.5			2.0						
Max Temp (deg C)	2013	2	13	4	0.91	1.3	0.8		1.5	1.0	1.0									
Max Temp (deg C)	2013	2	14	4	0.91	2.2	2.0		2.0	3.0	2.0									
Max Temp (deg C)	2013	2	15	4	0.93	4.0			4.0	3.0	4.2			3.0						
Max Temp (deg C)	2013	2	16	4	0.98	-4.5			-5.0	-4.0			-4.5			-5.0				
Max Temp (deg C)	2013	2	17	4	0.93	-8.2			-9.0	-7.0	-8.0			-9.0						
Max Temp (deg C)	2013	2	18	4	0.93	-6.6			-7.0	-6.5	-6.7			-7.0						
Max Temp (deg C)	2013	2	19	4	0.93	4.7			5.0	2.5	4.5			6.0						
Max Temp (deg C)	2013	2	20	4	0.86	-2.9		-3.0	-3.0		-3.0			-3.0						
Max Temp (deg C)	2013	2	21	4	0.86	-5.5		-6.0	-5.0	-5.5	-6.0									
Max Temp (deg C)	2013	2	22	4	0.86	0.9		1.0	1.0	0.0	0.0									
Max Temp (deg C)	2013	2	23	4	0.94	1.6			2.0	1.0		1.0		1.0						
Max Temp (deg C)	2013	2	24	4	0.86	1.3		1.0	1.0	2.0	2.0									
Max Temp (deg C)	2013	2	26	4	0.86	4.0		4.1	4.0	4.0	3.5									
Max Temp (deg C)	2013	2	27	4	0.86	3.4		3.0	3.0	3.5	5.0									
Max Temp (deg C)	2013	2	28	4	0.93	4.1			4.0	5.0	3.7			3.0						
Max Temp (deg C)	2013	3	1	4	0.93	0.6			0.0	0.5	1.0			0.5						
Max Temp (deg C)	2013	3	3	4	0.93	-1.8			-2.5	-1.0	-1.5			-2.5						
Max Temp (deg C)	2013	3	6	4	0.95	5.1		5.0		5.0	5.0			4.5						
Max Temp (deg C)	2013	3	7	4	0.86	1.0		1.0	1.0	0.5	0.8									
Max Temp (deg C)	2013	3	9	4	0.93	5.4			5.0	8.5	4.8			4.5						
Max Temp (deg C)	2013	3	10	4	0.86	9.2		10.0	9.0	7.0	7.8									
Max Temp (deg C)	2013	3	13	4	0.86	5.5		5.0	6.0	5.5	5.5									
Max Temp (deg C)	2013	3	14	4	0.86	-4.5		-5.0	-4.5	-4.5	-4.0									
Max Temp (deg C)	2013	3	19	4	0.86	-0.5		-1.0	0.0	0.5	-1.0									
Max Temp (deg C)	2013	3	20	4	0.86	0.4		0.0	1.0	0.0	0.2									
Max Temp (deg C)	2013	3	23	4	0.86	3.1		3.0	3.0	3.0	3.2									
Max Temp (deg C)	2013	3	24	4	0.93	4.7			4.0	5.5	5.2			4.0						
Max Temp (deg C)	2013	3	25	4	0.86	6.0		6.0	5.0	8.0	7.0									
Max Temp (deg C)	2013	3	27	4	0.86	7.2		7.0	7.5	7.5	7.0									
Max Temp (deg C)	2013	3	30	4	0.86	9.3		8.5	10.0	10.0	9.5									
Max Temp (deg C)	2013	3	31	4	0.86	12.3		12.0	12.0	12.0	13.5									
Max Temp (deg C)	2013	4	2	4	0.86	-1.0		-1.0	-1.0	-1.5	-1.5									
Max Temp (deg C)	2013	4	3	4	0.86	2.2		1.5	2.5	2.5	2.7									
Max Temp (deg C)	2013	4	4	4	0.86	10.6		10.0	12.0	9.0	9.6									
Max Temp (deg C)	2013	4	5	4	0.86	6.9		7.0	7.0	6.5	6.5									
Max Temp (deg C)	2013	4	6	4	0.86	4.9		5.0	5.0	4.0	4.2									
Max Temp (deg C)	2013	4	7	4	0.86	12.0		12.0	12.0	12.0	11.7									
Max Temp (deg C)	2013	4	8	4	0.86	10.2		10.0	11.0	9.0	9.5									
Max Temp (deg C)	2013	4	9	4	0.87	7.2		7.0	7.0	8.5				7.5						
Max Temp (deg C)	2013	4	12	4	0.86	2.4		2.5	2.0	1.5	2.5									
Max Temp (deg C)	2013	4	15	4	0.86	14.8		15.0	15.0	14.5	14.0									
Max Temp (deg C)	2013	4	17	4	0.86	12.9		13.0	13.0	13.0	12.5									
Max Temp (deg C)	2013	4	18	4	0.86	16.6		17.0	16.0	16.5		17.0								
Max Temp (deg C)	2013	4	24	4	0.86	22.7		23.0	22.0	23.5	23.0									
Max Temp (deg C)	2013	4	26	4	0.86	12.8		12.0	14.0	12.5	12.9									
Max Temp (deg C)	2013	4	27	4	0.93	15.8			16.0	16.0	15.5			15.0						
Max Temp (deg C)	2013	4	28	4	0.93	21.9			22.0	22.5	21.7			21.0						
Max Temp (deg C)	2013	4	29	4	0.86	20.2		20.0	19.0	22.5	22.5									
Max Temp (deg C)	2013	5	1	4	0.87	26.1		26.0	26.0	27.5				26.0						
Max Temp (deg C)	2013	5	2	4	0.86	26.6		27.0	26.5	26.5	26.4									
Max Temp (deg C)	2013	5	3	4	0.86	23.5		24.0	23.0	24.0	23.1									
Max Temp (deg C)	2013	5	4	4	0.86	25.2		25.5	25.0	26.0	25.0									
Max Temp (deg C)	2013	5	5	4	0.86	26.8	27.0	27.0	26.5		27.0									
Max Temp (deg C)	2013	5	6	4	0.86	27.5	27.5	28.0	27.0		27.5									
Max Temp (deg C)	2013	5	7	4	0.86	28.9	29.0	29.0	29.0		28.7									
Max Temp (deg C)	2013	5	8	4	0.86	29.1	29.2	29.0	29.0		30.1									
Max Temp (deg C)	2013	5	9	4	0.86	25.0	25.8	25.0	25.0		25.0									
Max Temp (deg C)	2013	5	10	4	0.86	21.5		21.5	22.0	21.5	20.8									
Max Temp (deg C)	2013	5	11	4	0.86	20.5	22.0	20.0	21.0		20.5									
Max Temp (deg C)	2013	5	12	4	0.92	14.5	15.0	14.0		15.0	15.2									
Max Temp (deg C)	2013	5	13	4	0.86	10.7	10.5	10.5	11.0		10.7									
Max Temp (deg C)	2013	5	14	4	0.86	14.4	14.2	14.0	15.0		14.5									
Max Temp (deg C)	2013	5	15	4	0.92	18.5	19.0	18.0		19.5	18.8									
Max Temp (deg C)	2013	5	16	4	0.86	18.7	19.0	18.5	20.0		16.8									
Max Temp (deg C)	2013	5	17	4	0.86	18.4	18.2	18.0	19.0		18.5									
Max Temp (deg C)	2013	5	18	4	0.92	22.1	22.0	22.0		23.0	21.8									
Max Temp (deg C)	2013	5	19	4	0.86	20.9	21.8	21.0	20.0		22.2									
Max Temp (deg C)	2013	5	20	4	0.86	22.7	22.0	23.0	23.0		22.0									
Max Temp (deg C)	2013	5	21	4	0.86	19.2	19.0	19.5	19.0		19.0									
Max Temp (deg C)	2013	5	22	4	0.86	24.1	24.9	24.0	25.0		22.8									
Max Temp (deg C)	2013	5	23	4	0.86	23.3	24.9	23.0	24.0		22.5									
Max Temp (deg C)	2013	5	24	4	0.86	10.2	10.0	10.0	10.0		11.0									
Max Temp (deg C)	2013	5	25	4	0.86	7.3	7.0	7.5	7.0		7.4									
Max Temp (deg C)	2013	5	26	4	0.86	11.6	10.0	12.0	11.5	11.5										
Max Temp (deg C)	2013	5	27	4	0.86	19.4	19.0	19.5	19.5		19.5									
Max Temp (deg C)	2013	5	28	4	0.86	22.9		23.0	23.0	23.5	22.2									
Max Temp (deg C)	2013	5	29	4	0.86	21.1	21.0	21.5	21.0		20.5									
Max Temp (deg C)	2013	5	30	4	0.91	27.2	27.5		27.5	27.0	26.7									
Max Temp (deg C)	2013	5	31	4	0.91	31.7	31.0		32.0	32.5	31.5									
Max Temp (deg C)	2013	6	1	4	0.86	30.5	31.0	30.5	31.0		30.0									
Max Temp (deg C)	2013	6	2	4	0.86	27.4	28.8	27.0	28.0		26.8									
Max Temp (deg C)	2013	6	3	4	0.86	18.5	18.5	18.0	19.0		19.0									
