VARIABLE	YEAR	MONTH	DAY	NBR STA.	RMSE	AUTEUIL	RIVIERE DES PRAIRIES	VERCHERES	ST JACQUES	ST JANVIER	STE MADELEINE	FLEURY	MARIEVILLE	ST AMABLE	SOREL	PIERREVILLE	STE MARTINE	ST GUILLAUME	ST HYACINTHE 2	ST BERNARD DE LACOLLE	PHILIPSBURG	ST NAZAIRE	SABREVOIS
Mean Temp (deg C)	2010	1	6	4	0.92	-4.4	-4.8	-4.0	-4.3		-4.8												
Mean Temp (deg C)	2010	1	8	4	0.94	-7.5	-7.8	-6.8			-7.3	-7.5											
Mean Temp (deg C)	2010	1	28	4	0.94	-4.8	-5.8	-4.0	-5.5	-5.0													
Mean Temp (deg C)	2010	1	29	4	0.94	-16.3	-17.3	-15.8	-17.3	-15.5													
Mean Temp (deg C)	2010	2	6	4	0.94	-11.9	-13.3	-10.3	-11.5	-13.5													
Mean Temp (deg C)	2010	2	12	4	0.92	-9.5	-9.8	-8.8	-10.5		-9.3												
Mean Temp (deg C)	2010	2	15	4	0.92	-4.1	-4.5	-3.5	-4.5		-3.8												
Mean Temp (deg C)	2010	2	18	4	0.92	1.4	1.3	1.3	1.8		0.5												
Mean Temp (deg C)	2010	3	13	4	0.92	4.1	3.8	3.8	3.0		6.3												
Mean Temp (deg C)	2010	3	14	4	0.92	3.9	3.8	4.0	4.0		3.3												
Mean Temp (deg C)	2010	3	18	4	0.92	9.0	9.5	9.5	7.0		9.0												
Mean Temp (deg C)	2010	3	19	4	0.92	8.3	8.3	9.0	7.3		7.8												
Mean Temp (deg C)	2010	3	20	4	0.92	6.7	7.0	7.3	5.0		6.5												
Mean Temp (deg C)	2010	3	21	4	0.92	1.2	1.3	1.0	0.8		1.5												
Mean Temp (deg C)	2010	3	22	4	0.92	3.5	3.5	3.8	2.5		3.5												
Mean Temp (deg C)	2010	6	1	4	0.92	18.0	18.3	17.3	17.8		17.8												
Mean Temp (deg C)	2010	8	21	4	0.94	15.1	15.5	14.8			15.0	14.3											
Mean Temp (deg C)	2010	8	22	4	0.94	16.8	17.0	16.3			17.5	16.3											
Mean Temp (deg C)	2010	9	8	4	0.92	19.3	19.0	19.8	18.5		19.5												
Mean Temp (deg C)	2010	9	9	4	0.94	15.4	16.0	14.8			15.0	14.8											
Mean Temp (deg C)	2010	9	18	4	0.92	12.3	12.5	12.0	11.8		12.5												
Mean Temp (deg C)	2010	9	21	4	0.92	10.8	11.5	10.3	9.5		11.3												
Mean Temp (deg C)	2010	10	10	4	0.98	9.3		10.0	8.5		8.5	7.5											
Mean Temp (deg C)	2010	10	14	4	0.92	9.6	9.3	10.0	8.0		11.0												
Mean Temp (deg C)	2010	10	20	4	0.92	8.3	8.8	9.0	6.0		8.3												
Mean Temp (deg C)	2010	10	24	4	0.94	1.2	1.3	1.3			1.3	0.0											
Mean Temp (deg C)	2010	11	12	4	0.94	2.4	1.8	3.0			3.5	2.3											
Mean Temp (deg C)	2010	11	13	4	0.94	2.1	2.0	2.3			2.8	0.8											
Mean Temp (deg C)	2010	11	14	4	0.92	5.3	5.5	5.5	3.5		6.5												
Mean Temp (deg C)	2010	11	15	4	0.93	6.9	6.5	7.8				6.5			7.0								
Mean Temp (deg C)	2010	11	17	4	0.92	7.6	8.0	7.5	6.0		8.0												
Mean Temp (deg C)	2010	11	18	4	0.94	4.7	4.8	5.0			4.3	4.0											
Mean Temp (deg C)	2010	11	20	4	0.94	1.4	1.4	2.1			0.5	0.8											
Mean Temp (deg C)	2010	11	27	4	0.93	-1.9	-2.3	-1.5				-1.5			-1.3								
Mean Temp (deg C)	2010	11	29	4	0.94	2.0	1.5	2.5			3.0	2.0											
Mean Temp (deg C)	2010	11	30	4	0.92	1.8	2.0	2.0	0.0		3.0												
Mean Temp (deg C)	2010	12	1	4	0.94	8.3	8.8	7.5			8.8	8.0											
Mean Temp (deg C)	2010	12	2	4	0.94	2.2	2.3	2.3			2.5	2.5											
Mean Temp (deg C)	2010	12	3	4	0.94	0.2	-0.3	0.8			0.8	0.8											
Mean Temp (deg C)	2010	12	4	4	0.92	-2.2	-3.0	-2.0	-1.5		-2.0												
Mean Temp (deg C)	2010	12	7	4	0.92	-4.8	-5.5	-4.8	-3.5		-5.3												
Mean Temp (deg C)	2010	12	8	4	0.94	-8.0	-8.3	-7.3			-8.0	-8.0											
Mean Temp (deg C)	2010	12	10	4	0.93	-11.2	-11.0	-11.3				-12.0			-10.0								
Mean Temp (deg C)	2010	12	12	4	0.95	-1.2	-2.0		-1.5		-0.5	0.0											
Mean Temp (deg C)	2010	12	18	4	0.92	-9.3	-9.8	-9.0	-10.0		-8.0												
Mean Temp (deg C)	2010	12	19	4	0.94	-5.8	-6.3	-4.8			-5.8	-5.5											
Mean Temp (deg C)	2010	12	23	4	0.93	-2.0	-1.8	-1.3				-4.0			-2.3								
Mean Temp (deg C)	2010	12	26	4	0.92	-12.0	-11.8	-11.3	-12.0		-14.0												
Mean Temp (deg C)	2010	12	28	4	0.92	-8.6	-9.3	-8.0	-8.0		-8.8												
Mean Temp (deg C)	2010	12	29	4	0.92	-6.5	-5.5	-6.8	-8.5		-6.3												
Mean Temp (deg C)	2010	12	30	4	0.92	-2.9	-2.3	-3.5	-3.5		-3.0												
Mean Temp (deg C)	2010	12	31	4	0.93	-1.2	-1.5	-1.3	-1.0			-1.0											
Mean Temp (deg C)	2011	1	2	4	0.98	1.4		1.3	1.0		1.5	1.0											
Mean Temp (deg C)	2011	1	13	4	0.92	-6.5	-6.8	-6.5	-6.0		-7.0												
Mean Temp (deg C)	2011	1	14	4	0.99	-8.9		-7.8	-11.5			-9.0			-8.0								
Mean Temp (deg C)	2011	1	16	4	0.93	-12.3	-13.0	-10.5	-14.0			-13.0											
Mean Temp (deg C)	2011	1	20	4	0.94	-10.9	-10.8	-10.5			-10.8	-12.0											
Mean Temp (deg C)	2011	1	21	4	1.0	-10.6		-9.5			-11.8	-11.0			-10.0								
Mean Temp (deg C)	2011	1	22	4	1.0	-16.3		-15.0			-16.5	-19.5			-17.1								
Mean Temp (deg C)	2011	1	29	4	0.94	-7.2	-7.0	-6.8			-8.0	-8.0											
Mean Temp (deg C)	2011	1	31	4	1.02	-17.6		-16.0				-20.0			-17.3			-21.0					
Mean Temp (deg C)	2011	2	4	4	0.94	-7.6	-6.8	-8.8			-6.5	-8.3											
Mean Temp (deg C)	2011	2	8	4	1.0	-9.9		-9.3			-10.0	-9.8			-10.0								
Mean Temp (deg C)	2011	2	17	4	0.94	-1.4	-1.5	-1.8			0.8	-0.5											
Mean Temp (deg C)	2011	2	19	4	1.02	-6.8		-6.3				-7.0			-6.8	-7.0							
Mean Temp (deg C)	2011	2	28	4	0.94	-4.6	-4.8	-4.0			-4.8	-4.8											
Mean Temp (deg C)	2011	3	6	4	0.94	-2.8	-3.0	-2.0			-3.0	-3.5											
Mean Temp (deg C)	2011	3	7	4	0.94	-7.1	-7.0	-6.5			-7.5	-8.0											
Mean Temp (deg C)	2011	3	8	4	0.94	-11.7	-13.3	-9.3			-11.5	-11.8											
Mean Temp (deg C)	2011	3	11	4	0.94	3.0	2.8	3.5			3.0	4.0											
Mean Temp (deg C)	2011	3	16	4	0.94	-0.4	-0.8	0.0			0.8	-1.0											
Mean Temp (deg C)	2011	3	18	4	1.0	6.5		6.5			7.0	6.0			6.3								
Mean Temp (deg C)	2011	3	24	4	0.94	-3.0	-4.0	-1.8			-1.8	-2.3											
Mean Temp (deg C)	2011	3	25	4	0.94	-3.2	-3.8	-2.5			-2.5	-2.8											
Mean Temp (deg C)	2011	3	28	4	0.94	-1.9	-2.0	-1.5			-2.0	-1.8											
Mean Temp (deg C)	2011	4	21	4	0.93	3.5	3.5	4.0				2.8			3.3								
Mean Temp (deg C)	2011	4	24	4	0.98	10.2		11.3	7.5		10.5	9.3											
Mean Temp (deg C)	2011	5	21	4	0.95	17.6	17.5				18.8	17.5			16.8								
Mean Temp (deg C)	2011	5	22	4	0.94	14.7	14.8	14.5			15.5	14.3											
Mean Temp (deg C)	2011	5	23	4	0.94	18.9	18.8	19.0			19.0	19.0											
Mean Temp (deg C)	2011	6	1	4	0.95	25.2	24.8				26.5	25.0			24.8								
